ID,Título,Entidade,Data de abertura,Última atualização,Status,Prioridade,Requerente - Requerente,Atribuído - Técnico,Categoria,Unnamed: 10,descricao
15 921,Atualização de firmware e implementação de feauture nos [ATIVO_REDE] 5130,Entidade raiz,2024-04-12 16:33,2024-04-18 10:41,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"Em um atendimento recente, verificou-se que atualização de firmware e implementação de feauture nos [ativo_rede] 5130, e o problema impactou diretamente suas tarefas diárias."
15 880,Ponto de rede com problema,Entidade raiz,2024-04-05 07:41,2024-04-11 20:33,Em atendimento (atribuído),Baixa,Requerente_041,,INFRA+TI,,"Durante o expediente, o usuário relatou que ponto de rede com problema, e foi necessário suporte técnico para resolução."
15 227,Conectividade no Laboratório de hardware,Entidade raiz,2023-11-13 07:14,2024-04-11 15:17,Em atendimento (atribuído),Média,Requerente_002,Atribuído_012,TI,,"Em um atendimento recente, verificou-se que conectividade no laboratório de hardware, e o problema impactou diretamente suas tarefas diárias."
15 767,Instalar cabo de rede [SALA] LAB-Fisica,Entidade raiz,2024-03-18 09:04,2024-03-27 16:00,Em atendimento (atribuído),Média,Requerente_029,Atribuído_012,TI,,"O chamado foi aberto após constatar que instalar cabo de rede [sala] lab-fisica, e houve necessidade de intervenção da equipe de TI."
15 756,Acabamento de Espuma na Janelas dos Laboratórios,Entidade raiz,2024-03-14 15:59,2024-03-20 07:45,Pendente,Média,Requerente_011,,INFRA,,"No início da manhã, foi identificado que acabamento de espuma na janelas dos laboratórios, e o problema impactou diretamente suas tarefas diárias."
15 755,Movimentação da imagem de uma Câmera,Entidade raiz,2024-03-14 15:55,2024-03-14 15:55,Em atendimento (atribuído),Média,Requerente_011,,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que movimentação da imagem de uma câmera, e o incidente ocorreu de forma inesperada."
15 708,[PESSOA],Entidade raiz,2024-03-08 16:04,2024-03-08 16:04,Em atendimento (atribuído),Média,Requerente_055,Atribuído_018,CECOM,,"No início da manhã, foi identificado que [pessoa], e houve necessidade de intervenção da equipe de TI."
6 097,Iluminação auditório,Entidade raiz,2017-07-13 14:30,2024-03-08 15:32,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Durante o expediente, o usuário relatou que iluminação auditório, e foi necessário suporte técnico para resolução."
15 401,Reforma da atual sala da coordenação de Agronomia no bloco pedagógico,Entidade raiz,2023-12-21 12:21,2024-03-06 09:12,Em atendimento (atribuído),Média,Requerente_028,,INFRA,,"No início da manhã, foi identificado que reforma da atual sala da coordenação de agronomia no bloco pedagógico, e houve necessidade de intervenção da equipe de TI."
15 563,Troca de teclado do notebook positivo,Entidade raiz,2024-02-14 15:12,2024-02-14 15:12,Em atendimento (atribuído),Alta,Requerente_059,,TI,,"O chamado foi aberto após constatar que troca de teclado do notebook positivo, e foi necessário suporte técnico para resolução."
14 623,Mouse,Entidade raiz,2023-05-31 11:03,2024-02-08 11:25,Em atendimento (atribuído),Média,Requerente_076,,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que mouse, e a situação causou atraso nas atividades planejadas."
15 400,Alterações necessárias na [SALA] para receber Rack com computadores de alto desempenho,Entidade raiz,2023-12-21 12:16,2024-01-25 10:49,Em atendimento (atribuído),Média,Requerente_028,,INFRA+TI,,"Em um atendimento recente, verificou-se que alterações necessárias na [sala] para receber rack com computadores de alto desempenho, e houve necessidade de intervenção da equipe de TI."
15 453,Separar canaletas e outros objetos que estão sobre o armário do laboratório [SALA].,Entidade raiz,2024-01-17 14:10,2024-01-17 14:11,Em atendimento (atribuído),Baixa,Requerente_024,Atribuído_009,LABORATÓRIOS DE INFORMÁTICA,,"Em um atendimento recente, verificou-se que separar canaletas e outros objetos que estão sobre o armário do laboratório [sala]., e houve necessidade de intervenção da equipe de TI."
15 407,"Troca dos discos [SERVIDOR], instalação de VMWare",Entidade raiz,2023-12-27 12:41,2023-12-27 12:41,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que troca dos discos [servidor], instalação de vmware, e a situação causou atraso nas atividades planejadas."
15 358,Atividades infra+TI barracão,Entidade raiz,2023-12-14 07:33,2023-12-18 08:55,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,INFRA+TI,,"Em um atendimento recente, verificou-se que atividades infra+ti barracão, e o problema impactou diretamente suas tarefas diárias."
15 345,Câmeras não funcionado,Entidade raiz,2023-12-11 07:14,2023-12-15 09:08,Pendente,Média,Requerente_002,Atribuído_021,INFRA+TI,,"O chamado foi aberto após constatar que câmeras não funcionado, e foi necessário suporte técnico para resolução."
15 349,Carregador de notebook positivo,Entidade raiz,2023-12-11 14:14,2023-12-11 14:25,Em atendimento (atribuído),Alta,Requerente_059,,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que carregador de notebook positivo, e o problema impactou diretamente suas tarefas diárias."
12 219,[MANUTENÇÃO-EQUIPAMENTOS] BALANÇA DA COPA NÃO LIGA,Entidade raiz,2021-09-14 10:03,2023-11-28 14:43,Pendente,Média,Requerente_077,,INFRA,,"Durante o expediente, o usuário relatou que [manutenção-equipamentos] balança da copa não liga, e a situação causou atraso nas atividades planejadas."
15 191,Manutenção Preventiva dos Computadores- REPETIÇÃO SEMANAL,Entidade raiz,2023-11-01 07:48,2023-11-27 11:03,Em atendimento (atribuído),Média,Requerente_052,Atribuído_009,LABORATÓRIOS DE INFORMÁTICA,,"Durante o expediente, o usuário relatou que manutenção preventiva dos computadores- repetição semanal, e o problema impactou diretamente suas tarefas diárias."
15 264,Instalar camera de monitoramento e ponto de rede para ligar sensor de temperatura e umidade CDP-BSDA [SALA],Entidade raiz,2023-11-20 10:35,2023-11-20 10:35,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,INFRA+TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que instalar camera de monitoramento e ponto de rede para ligar sensor de temperatura e umidade cdp-bsda [sala], e a situação causou atraso nas atividades planejadas."
12 976,Instalar camera de monitoramento e ponto de rede para ligar sensor de temperatura e umidade [SALA],Entidade raiz,2022-03-29 14:28,2023-11-20 10:31,Em atendimento (atribuído),Média,Requerente_056,Atribuído_001,INFRA+TI,,"No início da manhã, foi identificado que instalar camera de monitoramento e ponto de rede para ligar sensor de temperatura e umidade [sala], e foi necessário suporte técnico para resolução."
12 998,Rede 127V Laboratórios,Entidade raiz,2022-04-01 09:42,2023-11-10 14:09,Em atendimento (atribuído),Alta,Requerente_011,,INFRA+TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que rede 127v laboratórios, e houve necessidade de intervenção da equipe de TI."
15 194,Atualizar servidor DNS primário,Entidade raiz,2023-11-01 14:38,2023-11-01 14:39,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"No início da manhã, foi identificado que atualizar servidor dns primário, e o incidente ocorreu de forma inesperada."
15 195,Atualizar servidor DNS secundário,Entidade raiz,2023-11-01 14:39,2023-11-01 14:39,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que atualizar servidor dns secundário, e a situação causou atraso nas atividades planejadas."
14 108,Ajuste da câmera em frente à extensão,Entidade raiz,2023-01-26 10:58,2023-07-28 10:38,Pendente,Média,Requerente_022,,INFRA+TI,,"Em um atendimento recente, verificou-se que ajuste da câmera em frente à extensão, e o incidente ocorreu de forma inesperada."
14 538,Troca de senha do alarme,Entidade raiz,2023-05-03 14:40,2023-07-17 19:09,Em atendimento (atribuído),Média,Requerente_029,,INFRA,,"Durante o expediente, o usuário relatou que troca de senha do alarme, e houve necessidade de intervenção da equipe de TI."
14 305,Adicionar servidor backup rsync no zabbix e fazer as devidas parametrizações e alertas,Entidade raiz,2023-03-09 15:52,2023-04-27 14:18,Em atendimento (atribuído),Critica,Requerente_056,Atribuído_012,TI,,"Em um atendimento recente, verificou-se que adicionar servidor backup rsync no zabbix e fazer as devidas parametrizações e alertas, e o problema impactou diretamente suas tarefas diárias."
14 451,internet recepção,Entidade raiz,2023-04-04 13:24,2023-04-04 14:16,Em atendimento (atribuído),Média,Requerente_035,Atribuído_021,TI,,"Durante o expediente, o usuário relatou que internet recepção, e houve necessidade de intervenção da equipe de TI."
12 446,Note ou computador na Recepção Pedagógia,Entidade raiz,2021-10-25 21:50,2023-04-04 13:40,Em atendimento (atribuído),Média,Requerente_078,Atribuído_028,INFRA+TI,,"No início da manhã, foi identificado que note ou computador na recepção pedagógia, e foi necessário suporte técnico para resolução."
14 447,criar link you tube e stream yard,Entidade raiz,2023-04-03 14:50,2023-04-03 14:50,Em atendimento (atribuído),Média,Requerente_079,Atribuído_018,CECOM,,"No início da manhã, foi identificado que criar link you tube e stream yard, e o problema impactou diretamente suas tarefas diárias."
14 390,Projetor [SALA],Entidade raiz,2023-03-24 16:01,2023-03-24 16:12,Em atendimento (atribuído),Média,Requerente_005,,AUDIOVISUAL,,"O chamado foi aberto após constatar que projetor [sala], e o incidente ocorreu de forma inesperada."
14 386,Divulgação Sessão [PESSOA] de Colação de Grau,Entidade raiz,2023-03-23 10:39,2023-03-23 10:39,Em atendimento (atribuído),Média,Requerente_079,Atribuído_018,CECOM,,"Durante o expediente, o usuário relatou que divulgação sessão [pessoa] de colação de grau, e o problema impactou diretamente suas tarefas diárias."
8 459,Solicitação de instalação e acesso às câmaras,Entidade raiz,2018-09-04 12:00,2023-03-07 15:37,Em atendimento (planejado),Média,Requerente_080,Atribuído_029,TI,,"Em um atendimento recente, verificou-se que solicitação de instalação e acesso às câmaras, e o incidente ocorreu de forma inesperada."
11 293,Notebook e Internet - Assessoria DEPE,Entidade raiz,2020-03-30 15:08,2023-03-07 15:31,Em atendimento (atribuído),Média,Requerente_078,Atribuído_021,INFRA+TI,,"O chamado foi aberto após constatar que notebook e internet - assessoria depe, e o problema impactou diretamente suas tarefas diárias."
10 583,Problema em computador de acesso dos alunos,Entidade raiz,2019-11-04 12:39,2023-03-07 15:26,Pendente,Média,Requerente_081,Atribuído_001,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que problema em computador de acesso dos alunos, e a situação causou atraso nas atividades planejadas."
13 014,Revisão dos pontos de rede - [PESSOA],Entidade raiz,2022-04-05 13:09,2023-02-24 16:54,Em atendimento (atribuído),Alta,Requerente_044,Atribuído_002,TI,,"Em um atendimento recente, verificou-se que revisão dos pontos de rede - [pessoa], e a situação causou atraso nas atividades planejadas."
14 206,[PESSOA],Entidade raiz,2023-02-16 14:01,2023-02-17 09:18,Em atendimento (atribuído),Média,Requerente_079,,TI,,"Em um atendimento recente, verificou-se que [pessoa], e houve necessidade de intervenção da equipe de TI."
14 153,Instabilidade da wifi na sala d08,Entidade raiz,2023-02-07 11:05,2023-02-10 15:50,Em atendimento (atribuído),Alta,Requerente_044,Atribuído_001,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que instabilidade da wifi na sala d08, e o problema impactou diretamente suas tarefas diárias."
14 171,Ponto de rede na sala de coordenação da ciência da computação,Entidade raiz,2023-02-09 17:03,2023-02-10 15:29,Em atendimento (atribuído),Média,Requerente_044,Atribuído_030,TI,,"Durante o expediente, o usuário relatou que ponto de rede na sala de coordenação da ciência da computação, e foi necessário suporte técnico para resolução."
14 126,Configurar e fazer manual do HPE FLEXNETWORK 5520HI - [ATIVO_REDE] (R8M29A),Entidade raiz,2023-02-01 11:53,2023-02-01 11:53,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"O chamado foi aberto após constatar que configurar e fazer manual do hpe flexnetwork 5520hi - [ativo_rede] (r8m29a), e foi necessário suporte técnico para resolução."
13 652,Instalação de um ponto de rede na extensão do laboratório [SALA].,Entidade raiz,2022-09-01 14:12,2023-01-24 15:51,Em atendimento (atribuído),Média,Requerente_036,Atribuído_021,INFRA+TI,,"No início da manhã, foi identificado que instalação de um ponto de rede na extensão do laboratório [sala]., e a situação causou atraso nas atividades planejadas."
13 684,Solicitação de ponto de rede cabeada,Entidade raiz,2022-09-08 15:12,2023-01-24 15:51,Em atendimento (atribuído),Média,Requerente_082,Atribuído_021,INFRA+TI,,"Durante o expediente, o usuário relatou que solicitação de ponto de rede cabeada, e a situação causou atraso nas atividades planejadas."
12 381,[ELÉTRICA] Instalação laboratório eletrônica [SALA],Entidade raiz,2021-10-08 11:06,2023-01-24 15:51,Em atendimento (atribuído),Muito alta,Requerente_011,Atribuído_021,INFRA+TI,,"Durante o expediente, o usuário relatou que [elétrica] instalação laboratório eletrônica [sala], e a situação causou atraso nas atividades planejadas."
13 797,Melhoria do sinal de internet no laboratório [SALA].,Entidade raiz,2022-09-30 15:20,2023-01-24 15:51,Em atendimento (atribuído),Muito alta,Requerente_036,Atribuído_021,INFRA+TI,,"Durante o expediente, o usuário relatou que melhoria do sinal de internet no laboratório [sala]., e o problema impactou diretamente suas tarefas diárias."
14 066,Readequação tomadas elétricas do Datacenter e demais CPDs,Entidade raiz,2023-01-16 15:34,2023-01-16 15:34,Em atendimento (atribuído),Média,Requerente_004,,INFRA+TI,,"No início da manhã, foi identificado que readequação tomadas elétricas do datacenter e demais cpds, e a situação causou atraso nas atividades planejadas."
13 961,[AP]: kernel.unprivileged_bpf_disabled=0,Entidade raiz,2022-11-25 07:40,2022-12-14 14:53,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"O chamado foi aberto após constatar que [ap]: kernel.unprivileged_bpf_disabled=0, e o incidente ocorreu de forma inesperada."
13 891,Solicitação de bloqueio de comentários no youtube,Entidade raiz,2022-10-26 08:10,2022-10-26 16:37,Em atendimento (atribuído),Média,Requerente_080,Atribuído_018,CECOM,,"O chamado foi aberto após constatar que solicitação de bloqueio de comentários no youtube, e o problema impactou diretamente suas tarefas diárias."
13 877,Problema VLAN 17,Entidade raiz,2022-10-21 16:41,2022-10-21 16:41,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que problema vlan 17, e houve necessidade de intervenção da equipe de TI."
13 831,Recursos de Acessibilidade do site institucional não funcionam,Entidade raiz,2022-10-12 08:27,2022-10-12 08:27,Em atendimento (atribuído),Média,Requerente_013,Atribuído_018,CECOM,,"No início da manhã, foi identificado que recursos de acessibilidade do site institucional não funcionam, e a situação causou atraso nas atividades planejadas."
13 829,Remover interfaces de rede zabbix,Entidade raiz,2022-10-11 11:38,2022-10-11 11:38,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"Em um atendimento recente, verificou-se que remover interfaces de rede zabbix, e foi necessário suporte técnico para resolução."
1 968,Central do Usuário + 802.1x na cabeada,Entidade raiz,2014-07-21 09:39,2022-10-07 09:47,Em atendimento (atribuído),Critica,Requerente_004,Atribuído_031,TI > Rede > Melhorias performance > Segurança,,"No início da manhã, foi identificado que central do usuário + 802.1x na cabeada, e houve necessidade de intervenção da equipe de TI."
13 661,FAIL2BAN,Entidade raiz,2022-09-02 15:06,2022-10-05 16:06,Em atendimento (atribuído),Critica,Requerente_056,Atribuído_012,TI,,"Em um atendimento recente, verificou-se que fail2ban, e o incidente ocorreu de forma inesperada."
13 801,Possibilidade de colocar ganchos nos banheiros,Entidade raiz,2022-10-03 16:01,2022-10-05 10:29,Pendente,Muito baixa,Requerente_083,,INFRA,,"Em um atendimento recente, verificou-se que possibilidade de colocar ganchos nos banheiros, e a situação causou atraso nas atividades planejadas."
13 674,Instalar bomba e encanamento para irrigação da horta na área experimental,Entidade raiz,2022-09-06 15:33,2022-09-22 09:17,Em atendimento (atribuído),Média,Requerente_020,Atribuído_032,INFRA,,"Em um atendimento recente, verificou-se que instalar bomba e encanamento para irrigação da horta na área experimental, e o incidente ocorreu de forma inesperada."
13 530,CAM-GIN03,Entidade raiz,2022-08-05 14:55,2022-09-12 11:39,Em atendimento (atribuído),Média,Requerente_056,Atribuído_033,INFRA+TI,,"Em um atendimento recente, verificou-se que cam-gin03, e houve necessidade de intervenção da equipe de TI."
12 680,INSTALAR [AP] GINASIO CORREDOR ANEXO.,Entidade raiz,2021-12-29 14:46,2022-09-12 11:38,Em atendimento (atribuído),Média,Requerente_056,Atribuído_021,TI,,"Em um atendimento recente, verificou-se que instalar [ap] ginasio corredor anexo., e houve necessidade de intervenção da equipe de TI."
9 528,[SERVIÇOS GERAIS] Pintura terça cobertura anexo,Entidade raiz,2019-04-17 10:55,2022-09-12 10:12,Pendente,Média,Requerente_011,,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que [serviços gerais] pintura terça cobertura anexo, e houve necessidade de intervenção da equipe de TI."
13 662,Solicitação de [PESSOA] p/ sala de Reuniões,Entidade raiz,2022-09-02 17:00,2022-09-02 17:00,Em atendimento (atribuído),Média,Requerente_008,,INFRA,,"Em um atendimento recente, verificou-se que solicitação de [pessoa] p/ sala de reuniões, e o incidente ocorreu de forma inesperada."
13 658,Ponto de rede na parte de pesquisa do Laboratório [SALA].,Entidade raiz,2022-09-02 11:16,2022-09-02 14:49,Em atendimento (atribuído),Média,Requerente_003,Atribuído_021,INFRA+TI,,"O chamado foi aberto após constatar que ponto de rede na parte de pesquisa do laboratório [sala]., e foi necessário suporte técnico para resolução."
13 074,Internet com péssima conexão,Entidade raiz,2022-04-20 09:52,2022-09-01 11:26,Em atendimento (atribuído),Média,Requerente_084,Atribuído_021,INFRA+TI,,"No início da manhã, foi identificado que internet com péssima conexão, e a situação causou atraso nas atividades planejadas."
13 047,Solicitação de cabo de rede,Entidade raiz,2022-04-11 09:31,2022-09-01 11:25,Em atendimento (atribuído),Média,Requerente_085,Atribuído_021,INFRA+TI,,"O chamado foi aberto após constatar que solicitação de cabo de rede, e a situação causou atraso nas atividades planejadas."
13 043,[PESSOA].,Entidade raiz,2022-04-11 09:20,2022-09-01 11:25,Em atendimento (atribuído),Baixa,Requerente_086,Atribuído_021,TI,,"Em um atendimento recente, verificou-se que [pessoa]., e o problema impactou diretamente suas tarefas diárias."
13 607,[PESSOA],Entidade raiz,2022-08-23 08:24,2022-09-01 10:09,Em atendimento (atribuído),Média,Requerente_027,Atribuído_021,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que [pessoa], e a situação causou atraso nas atividades planejadas."
13 427,Sinalização Luminosa nos blocos,Entidade raiz,2022-07-11 15:26,2022-07-11 15:26,Em atendimento (atribuído),Média,Requerente_029,,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que sinalização luminosa nos blocos, e o incidente ocorreu de forma inesperada."
13 421,Sinalização visual e em braile nas portas,Entidade raiz,2022-07-11 10:55,2022-07-11 10:55,Em atendimento (atribuído),Média,Requerente_029,,INFRA,,"Em um atendimento recente, verificou-se que sinalização visual e em braile nas portas, e houve necessidade de intervenção da equipe de TI."
13 417,Demarcação para intérprete de líbras,Entidade raiz,2022-07-11 07:55,2022-07-11 07:55,Em atendimento (atribuído),Média,Requerente_029,,INFRA,,"Durante o expediente, o usuário relatou que demarcação para intérprete de líbras, e houve necessidade de intervenção da equipe de TI."
12 950,Oscilação no sinal da internet,Entidade raiz,2022-03-22 15:24,2022-07-06 14:55,Em atendimento (atribuído),Média,Requerente_053,Atribuído_021,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que oscilação no sinal da internet, e o problema impactou diretamente suas tarefas diárias."
13 407,Câmeras corredor entre BLAB e estufas - do tanque ate para frente do lab aterramento,Entidade raiz,2022-07-06 14:31,2022-07-06 14:33,Em atendimento (atribuído),Média,Requerente_087,Atribuído_021,INFRA+TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que câmeras corredor entre blab e estufas - do tanque ate para frente do lab aterramento, e foi necessário suporte técnico para resolução."
13 247,Instalação de Câmera e [PESSOA],Entidade raiz,2022-05-26 10:42,2022-05-26 10:42,Em atendimento (atribuído),Média,Requerente_011,Atribuído_001,TI,,"No início da manhã, foi identificado que instalação de câmera e [pessoa], e o incidente ocorreu de forma inesperada."
12 642,Melhorar sinal WiFi laboratórios,Entidade raiz,2021-12-13 13:50,2022-04-08 08:58,Em atendimento (atribuído),Média,Requerente_011,Atribuído_021,TI,,"O chamado foi aberto após constatar que melhorar sinal wifi laboratórios, e o problema impactou diretamente suas tarefas diárias."
12 977,Instalar camera de monitoramento e ponto de rede para ligar sensor de temperatura e humidade CDP-ADM,Entidade raiz,2022-03-29 14:30,2022-04-04 10:07,Em atendimento (atribuído),Média,Requerente_056,Atribuído_001,INFRA+TI,,"Em um atendimento recente, verificou-se que instalar camera de monitoramento e ponto de rede para ligar sensor de temperatura e humidade cdp-adm, e foi necessário suporte técnico para resolução."
12 969,Melhoria infraestrutura Pedagógico,Entidade raiz,2022-03-25 13:00,2022-03-28 08:08,Em atendimento (atribuído),Baixa,Requerente_078,Atribuído_001,TI,,"No início da manhã, foi identificado que melhoria infraestrutura pedagógico, e foi necessário suporte técnico para resolução."
12 913,Publicação Site,Entidade raiz,2022-03-15 09:19,2022-03-15 09:19,Em atendimento (atribuído),Média,Requerente_011,Atribuído_018,CECOM,,"O chamado foi aberto após constatar que publicação site, e o problema impactou diretamente suas tarefas diárias."
8 056,Atualizar planilha cameras BLAB + [ATIVO_REDE],Entidade raiz,2018-07-04 18:30,2022-03-04 10:53,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"No início da manhã, foi identificado que atualizar planilha cameras blab + [ativo_rede], e houve necessidade de intervenção da equipe de TI."
12 641,Instalação de câmera,Entidade raiz,2021-12-10 12:54,2022-02-08 16:47,Em atendimento (atribuído),Alta,Requerente_077,,INFRA+TI,,"No início da manhã, foi identificado que instalação de câmera, e o incidente ocorreu de forma inesperada."
12 686,Integração Zabbix + Telegram,Entidade raiz,2021-12-30 15:58,2021-12-30 15:58,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que integração zabbix + telegram, e o problema impactou diretamente suas tarefas diárias."
12 466,[SERVIÇOS GERAIS] Movimentação [PESSOA] + Auditório,Entidade raiz,2021-10-27 14:09,2021-11-12 09:44,Pendente,Média,Requerente_011,Atribuído_012,INFRA+TI,,"No início da manhã, foi identificado que [serviços gerais] movimentação [pessoa] + auditório, e a situação causou atraso nas atividades planejadas."
12 061,Problema camera BSDA0101 - CAIXA D' AGUA AMPLIACAO BSDA,Entidade raiz,2021-07-27 13:00,2021-10-07 14:47,Em atendimento (atribuído),Média,Requerente_025,Atribuído_034,TI,,"Durante o expediente, o usuário relatou que problema camera bsda0101 - caixa d' agua ampliacao bsda, e a situação causou atraso nas atividades planejadas."
11 941,Divulgação semana meio ambiente IFC,Entidade raiz,2021-05-31 09:40,2021-05-31 09:40,Em atendimento (atribuído),Média,Requerente_079,Atribuído_018,CECOM,,"Em um atendimento recente, verificou-se que divulgação semana meio ambiente ifc, e foi necessário suporte técnico para resolução."
11 622,Limpeza de calhas de chuva,Entidade raiz,2020-11-24 13:42,2021-05-10 09:56,Em atendimento (atribuído),Média,Requerente_025,,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que limpeza de calhas de chuva, e foi necessário suporte técnico para resolução."
7 745,Atualizar planilha pontos de rede cameras BPED,Entidade raiz,2018-05-10 09:18,2021-03-10 15:31,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"No início da manhã, foi identificado que atualizar planilha pontos de rede cameras bped, e a situação causou atraso nas atividades planejadas."
11 542,LIBERAR TELEFONES PARA CHAMADAS DE EMERGÊNCIA,Entidade raiz,2020-10-01 13:55,2021-03-08 13:33,Em atendimento (atribuído),Média,Requerente_025,Atribuído_001,TI,,"No início da manhã, foi identificado que liberar telefones para chamadas de emergência, e foi necessário suporte técnico para resolução."
10 613,Desativar todos pontos de redes das cameras que não estão sendo utilizadas,Entidade raiz,2019-11-08 16:00,2021-03-05 17:44,Em atendimento (atribuído),Média,Requerente_056,Atribuído_012,TI,,"Durante o expediente, o usuário relatou que desativar todos pontos de redes das cameras que não estão sendo utilizadas, e a situação causou atraso nas atividades planejadas."
5 232,Identificação cabo telefônico CPD ADM - Barracão,Entidade raiz,2017-03-03 16:06,2021-02-23 14:53,Em atendimento (atribuído),Média,Requerente_004,Atribuído_001,TI,,"Durante o expediente, o usuário relatou que identificação cabo telefônico cpd adm - barracão, e foi necessário suporte técnico para resolução."
8 129,Instalação piso tátil,Entidade raiz,2018-07-17 16:00,2020-10-08 08:29,Pendente,Alta,Requerente_011,Atribuído_026,INFRA,,"Em um atendimento recente, verificou-se que instalação piso tátil, e o incidente ocorreu de forma inesperada."
9 925,"Solicitação de câmeras, melhoria do wifi e telefone na copa (antiga cantina)",Entidade raiz,2019-07-03 14:37,2020-08-04 13:58,Pendente,Média,Requerente_080,Atribuído_034,INFRA+TI,,"Ao tentar realizar suas atividades, o colaborador percebeu que solicitação de câmeras, melhoria do wifi e telefone na copa (antiga cantina), e a situação causou atraso nas atividades planejadas."
11 155,Telefone no ginásio,Entidade raiz,2020-03-02 17:49,2020-08-04 13:58,Em atendimento (atribuído),Média,Requerente_029,Atribuído_029,INFRA+TI,,"O chamado foi aberto após constatar que telefone no ginásio, e a situação causou atraso nas atividades planejadas."
8 919,Instalação do piso tátil em todos os blocos,Entidade raiz,2018-12-18 14:51,2020-08-04 13:54,Em atendimento (atribuído),Alta,Requerente_011,Atribuído_026,INFRA,,"O chamado foi aberto após constatar que instalação do piso tátil em todos os blocos, e foi necessário suporte técnico para resolução."
8 940,Pintura próximo ao piso refeitório,Entidade raiz,2018-12-18 16:12,2020-08-04 13:54,Em atendimento (atribuído),Média,Requerente_011,Atribuído_026,INFRA,,"Durante o expediente, o usuário relatou que pintura próximo ao piso refeitório, e o problema impactou diretamente suas tarefas diárias."
10 552,SUBSTITUIÇÃO QUADRO ELÉTRICO PEDAGÓGICO (1 QUADRO G),Entidade raiz,2019-10-31 10:24,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Em um atendimento recente, verificou-se que substituição quadro elétrico pedagógico (1 quadro g), e o incidente ocorreu de forma inesperada."
10 553,SUBSTITUIÇÃO QUADRO ELÉTRICO AUDITÓRIO (1 QUADRO M),Entidade raiz,2019-10-31 10:26,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Em um atendimento recente, verificou-se que substituição quadro elétrico auditório (1 quadro m), e foi necessário suporte técnico para resolução."
10 554,INSTALAÇÃO QUADRO ELÉTRICO ILUM / TOM AUDITÓRIO (1 QUADRO P),Entidade raiz,2019-10-31 10:27,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que instalação quadro elétrico ilum / tom auditório (1 quadro p), e foi necessário suporte técnico para resolução."
10 555,SUBSTITUIÇÃO QUADROS ELÉTRICOS ANTIGOS SALAS DE AULA (4 QUADROS P),Entidade raiz,2019-10-31 10:28,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"No início da manhã, foi identificado que substituição quadros elétricos antigos salas de aula (4 quadros p), e a situação causou atraso nas atividades planejadas."
10 556,SUBSTITUIÇÃO QUADROS ELÉTRICOS ANTIGOS ADMINISTRATIVO (1 QUADRO P),Entidade raiz,2019-10-31 10:29,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"Ao tentar realizar suas atividades, o colaborador percebeu que substituição quadros elétricos antigos administrativo (1 quadro p), e o problema impactou diretamente suas tarefas diárias."
10 557,SUBSTITUIÇÃO QUADRO ELÉTRICO ANTIGO BIBLIOTECA (1 QUADRO P),Entidade raiz,2019-10-31 10:29,2020-08-04 13:54,Pendente,Média,Requerente_011,Atribuído_026,INFRA,,"O chamado foi aberto após constatar que substituição quadro elétrico antigo biblioteca (1 quadro p), e a situação causou atraso nas atividades planejadas."
